RecipeID,CategoryID
3001747,2000001
3001748,2000001
3001749,2000001
3001750,2000001
3001751,2000016
3001752,2000001
3001753,2000001
3001754,2000001
3001755,2000001
3001756,2000001
3001757,2000001
3001758,2000001
3001759,2000004
3001760,2000001
3001761,2000001
3001762,2000005
3001763,2000003
3001764,2000001
3001765,2000012
3001766,2000001
3001767,2000001
3001768,2000001
3001769,2000008
3001770,2000001
3001771,2000003
3001772,2000001
3001773,2000001
3001774,2000001
3001775,2000008
3001776,2000001
3001777,2000001
3001778,2000001
3001779,2000012
3001780,2000001
3001781,2000001
3001782,2000001
3001783,2000004
3001784,2000003
3001785,2000001
3001786,2000001
3001787,2000001
3001788,2000003
3001789,2000001
3001790,2000008
3001791,2000001
3001792,2000001
3001793,2000001
3001794,2000001
3001795,2000001
3001796,2000001
3001797,2000001
3001798,2000001
3001799,2000008
3001800,2000001
3001801,2000003
3001802,2000006
3001803,2000001
3001804,2000009
3001805,2000003
3001806,2000002
3001807,2000005
3001808,2000001
3001809,2000001
3001810,2000001
3001811,2000001
3001812,2000001
3001813,2000015
3001814,2000001
3001815,2000001
3001816,2000010
3001817,2000001
3001818,2000002
3001819,2000002
3001820,2000008
3001821,2000003
3001822,2000003
3001823,2000003
3001824,2000001
3001825,2000001
3001826,2000001
3001827,2000001
3001828,2000001
3001829,2000001
3001830,2000001
3001831,2000005
3001832,2000001
3001833,2000001
3001834,2000001
3001835,2000003
3001836,2000001
3001837,2000003
3001838,2000001
3001839,2000003
3001840,2000008
3001841,2000001
3001842,2000001
3001843,2000003
3001844,2000001
3001845,2000001
3001846,2000008
3001847,2000001
3001848,2000003
3001849,2000003
3001850,2000001
3001851,2000001
3001852,2000001
3001853,2000003
3001854,2000001
3001855,2000001
3001856,2000001
3001857,2000005
3001858,2000001
3001859,2000001
3001860,2000003
3001861,2000001
3001862,2000005
3001863,2000001
3001864,2000009
3001865,2000001
3001866,2000001
3001867,2000001
3001868,2000001
3001869,2000001
3001870,2000001
3001871,2000001
3001872,2000001
3001873,2000005
3001874,2000001
3001875,2000005
3001876,2000001
3001877,2000005
3001878,2000001
3001879,2000006
3001880,2000001
3001881,2000005
3001882,2000008
3001883,2000001
3001884,2000002
3001885,2000001
3001886,2000001
3001887,2000001
3001888,2000009
3001889,2000001
3001890,2000008
3001891,2000001
3001892,2000003
3001893,2000003
3001894,2000005
3001895,2000003
3001896,2000005
3001897,2000001
3001898,2000003
3001899,2000001
3001900,2000001
3001901,2000001
3001902,2000001
3001903,2000001
3001904,2000001
3001905,2000001
3001906,2000001
3001907,2000001
3001908,2000001
3001909,2000016
3001910,2000013
3001911,2000001
3001912,2000001
3001913,2000001
3001914,2000008
3001915,2000010
3001916,2000001
3001917,2000001
3001918,2000015
3001919,2000001
3001920,2000001
3001921,2000001
3001922,2000001
3001923,2000001
3001924,2000001
3001925,2000001
3001926,2000001
3001927,2000001
3001928,2000005
3001929,2000007
3001930,2000001
3001931,2000001
3001932,2000001
3001933,2000001
3001934,2000001
3001935,2000013
3001936,2000003
3001937,2000001
3001938,2000001
3001939,2000003
3001940,2000001
3001941,2000001
3001942,2000001
3001943,2000001
3001944,2000008
3001945,2000008
3001946,2000008
3001947,2000003
3001948,2000001
3001949,2000001
3001950,2000001
3001951,2000001
3001952,2000005
3001953,2000003
3001954,2000002
3001955,2000001
3001956,2000001
3001957,2000010
3001958,2000003
3001959,2000003
3001960,2000001
3001961,2000010
3001962,2000001
3001963,2000001
3001964,2000001
3001965,2000001
3001966,2000001
3001967,2000005
3001968,2000003
3001969,2000009
3001970,2000005
3001971,2000001
3001972,2000001
3001973,2000001
3001974,2000001
3001975,2000001
3001976,2000003
3001977,2000012
3001978,2000001
3001979,2000001
3001980,2000001
3001981,2000001
3001982,2000003
3001983,2000001
3001984,2000001
3001985,2000005
3001986,2000009
3001987,2000001
3001988,2000001
3001989,2000003
3001990,2000001
3001991,2000003
3001992,2000001
3001993,2000001
3001994,2000001
3001995,2000001
3001996,2000009
3001997,2000001
3001998,2000002
3001999,2000002
3002000,2000001
3002001,2000003
3002002,2000001
3002003,2000003
3002004,2000001
3002005,2000003
3002006,2000001
3002007,2000005
3002008,2000001
3002009,2000001
3002010,2000015
3002011,2000001
3002012,2000001
3002013,2000001
3002014,2000001
3002015,2000003
3002016,2000010
3002017,2000001
3002018,2000001
3002019,2000008
3002020,2000003
3002021,2000003
3002022,2000001
3002023,2000003
3002024,2000001
3002025,2000001
3002026,2000001
3002027,2000001
3002028,2000005
3002029,2000005
3002030,2000008
3002031,2000001
3002032,2000005
3002033,2000001
3002034,2000001
3002035,2000012
3002036,2000001
3002037,2000001
3002038,2000003
3002039,2000008
3002040,2000001
3002041,2000001
3002042,2000001
3002043,2000001
3002044,2000001
3002045,2000003
3002046,2000005
3002047,2000001
3002048,2000008
3002049,2000001
3002050,2000003
3002051,2000001
3002052,2000003
3002053,2000003
3002054,2000003
3002055,2000001
3002056,2000005
3002057,2000001
3002058,2000001
3002059,2000001
3002060,2000005
3002061,2000001
3002062,2000001
3002063,2000001
3002064,2000009
3002065,2000003
3002066,2000001
3002067,2000009
3002068,2000003
3002069,2000003
3002070,2000003
3002071,2000003
3002072,2000010
3002073,2000010
3002074,2000010
3002075,2000001
3002076,2000003
3002077,2000001
3002078,2000008
3002079,2000001
3002080,2000005
3002081,2000001
3002082,2000001
3002083,2000001
3002084,2000001
3002085,2000001
3002086,2000003
3002087,2000008
3002088,2000003
3002089,2000001
3002090,2000001
3002091,2000001
3002092,2000003
3002093,2000001
3002094,2000016
3002095,2000003
3002096,2000001
3002097,2000001
3002098,2000013
3002099,2000001
3002100,2000008
3002101,2000001
3002102,2000008
3002103,2000001
3002104,2000001
3002105,2000001
3002106,2000001
3002107,2000001
3002108,2000001
3002109,2000001
3002110,2000001
3002111,2000001
3002112,2000005
3002113,2000003
3002114,2000001
3002115,2000001
3002116,2000001
3002117,2000001
3002118,2000001
3002119,2000014
3002120,2000001
3002121,2000001
3002122,2000001
3002123,2000001
3002124,2000001
3002125,2000005
3002126,2000001
3002127,2000001
3002128,2000001
3002129,2000001
3002130,2000001
3002131,2000005
3002132,2000001
3002133,2000004
3002134,2000001
3002135,2000001
3002136,2000001
3002137,2000001
3002138,2000001
3002139,2000001
3002140,2000001
3002141,2000003
3002142,2000001
3002143,2000003
3002144,2000001
3002145,2000005
3002146,2000003
3002147,2000001
3002148,2000001
3002149,2000001
3002150,2000003
3002151,2000001
3002152,2000001
3002153,2000001
3002154,2000001
3002155,2000001
3002156,2000001
3002157,2000003
3002158,2000005
3002159,2000001
3002160,2000001
3002161,2000001
3002162,2000001
3002163,2000001
3002164,2000010
3002165,2000001
3002166,2000008
3002167,2000005
3002168,2000003
3002169,2000001
3002170,2000015
3002171,2000001
3002172,2000005
3002173,2000009
3002174,2000001
3002175,2000008
3002176,2000001
3002177,2000001
3002178,2000001
3002179,2000001
3002180,2000001
3002181,2000001
3002182,2000001
3002183,2000016
3002184,2000009
3002185,2000001
3002186,2000001
3002187,2000001
3002188,2000001
3002189,2000001
3002190,2000001
3002191,2000001
3002192,2000001
3002193,2000001
3002194,2000009
3002195,2000001
3002196,2000003
3002197,2000008
3002198,2000001
3002199,2000001
3002200,2000001
3002201,2000003
3002202,2000003
3002203,2000003
3002204,2000001
3002205,2000005
3002206,2000001
3002207,2000003
3002208,2000001
3002209,2000003
3002210,2000003
3002211,2000001
3002212,2000001
3002213,2000001
3002214,2000002
3002215,2000001
3002216,2000001
3002217,2000005
3002218,2000003
3002219,2000005
3002220,2000012
3002221,2000001
3002222,2000001
3002223,2000005
3002224,2000003
3002225,2000001
3002226,2000001
3002227,2000001
3002228,2000001
3002229,2000001
3002230,2000001
3002231,2000001
3002232,2000001
3002233,2000003
3002234,2000001
3002235,2000001
3002236,2000005
3002237,2000005
3002238,2000001
3002239,2000005
3002240,2000001
3002241,2000008
3002242,2000001
3002243,2000001
3002244,2000001
3002245,2000001
3002246,2000005
3002247,2000003
3002248,2000005
3002249,2000003
3002250,2000003
3002251,2000001
3002252,2000005
3002253,2000001
3002254,2000001
3002255,2000001
3002256,2000003
3002257,2000003
3002258,2000001
3002259,2000001
3002260,2000008
3002261,2000001
3002262,2000001
3002263,2000001
3002264,2000001
3002265,2000001
3002266,2000001
3002267,2000003
3002268,2000003
3002269,2000001
3002270,2000010
3002271,2000003
3002272,2000003
3002273,2000001
3002274,2000009
3002275,2000001
3002276,2000001
3002277,2000001
3002278,2000003
3002279,2000001
3002280,2000001
3002281,2000001
3002282,2000001
3002283,2000003
3002284,2000002
3002285,2000005
3002286,2000007
3002287,2000005
3002288,2000001
3002289,2000001
3002290,2000001
3002291,2000001
3002292,2000001
3002293,2000001
3002294,2000005
3002295,2000001
3002296,2000016
3002297,2000008
3002298,2000001
3002299,2000008
3002300,2000003
3002301,2000001
3002302,2000001
3002303,2000001
3002304,2000001
3002305,2000009
3002306,2000001
3002307,2000001
3002308,2000001
3002309,2000001
3002310,2000001
3002311,2000001
3002312,2000001
3002313,2000001
3002314,2000001
3002315,2000004
3002316,2000001
3002317,2000001
3002318,2000001
3002319,2000006
3002320,2000009
3002321,2000001
3002322,2000005
3002323,2000001
3002324,2000001
3002325,2000001
3002326,2000001
3002327,2000001
3002328,2000008
3002329,2000001
3002330,2000001
3002331,2000001
3002332,2000001
3002333,2000010
3002334,2000001
3002335,2000001
3002336,2000015
3002337,2000001
3002338,2000001
3002339,2000001
3002340,2000001
3002341,2000001
3002342,2000001
3002343,2000013
3002344,2000001
3002345,2000001
3002346,2000013
3002347,2000013
3002348,2000015
3002349,2000001
3002350,2000001
3002351,2000012
3002352,2000001
3002353,2000001
3002354,2000001
3002355,2000003
3002356,2000001
3002357,2000001
3002358,2000001
3002359,2000001
3002360,2000005
3002361,2000001
3002362,2000001
3002363,2000001
3002364,2000001
3002365,2000001
3002366,2000001
3002367,2000001
3002368,2000003
3002369,2000001
3002370,2000009
3002371,2000009
3002372,2000001
3002373,2000001
3002374,2000001
3002375,2000009
3002376,2000001
3002377,2000001
3002378,2000001
3002379,2000001
3002380,2000001
3002381,2000003
3002382,2000001
3002383,2000002
3002384,2000001
3002385,2000001
3002386,2000001
3002387,2000001
3002388,2000001
3002389,2000001
3002390,2000003
3002391,2000001
3002392,2000003
3002393,2000002
3002394,2000002
3002395,2000001
3002396,2000016
3002397,2000003
3002398,2000003
3002399,2000001
3002400,2000001
3002401,2000001
3002402,2000001
3002403,2000001
3002404,2000012
3002405,2000001
3002406,2000010
3002407,2000008
3002408,2000001
3002409,2000008
3002410,2000009
3002411,2000010
3002412,2000001
3002413,2000002
3002414,2000001
3002415,2000002
3002416,2000001
3002417,2000001
3002418,2000003
3002419,2000001
3002420,2000001
3002421,2000005
3002422,2000001
3002423,2000001
3002424,2000001
3002425,2000001
3002426,2000005
3002427,2000003
3002428,2000001
3002429,2000001
3002430,2000001
3002431,2000001
3002432,2000001
3002433,2000001
3002434,2000001
3002435,2000001
3002436,2000001
3002437,2000001
3002438,2000005
3002439,2000001
3002440,2000001
3002441,2000001
3002442,2000001
3002443,2000001
3002444,2000001
3002445,2000001
3002446,2000005
3002447,2000001
3002448,2000009
3002449,2000001
3002450,2000005
3002451,2000001
3002452,2000008
3002453,2000001
3002454,2000009
3002455,2000001
3002456,2000005
3002457,2000001
3002458,2000003
3002459,2000001
3002460,2000005
3002461,2000001
3002462,2000003
3002463,2000001
3002464,2000001
3002465,2000003
3002466,2000003
3002467,2000009
3002468,2000001
3002469,2000008
3002470,2000002
3002471,2000009
3002472,2000001
3002473,2000001
3002474,2000001
3002475,2000001
3002476,2000001
3002477,2000011
3002478,2000001
3002479,2000001
3002480,2000001
3002481,2000005
3002482,2000008
3002483,2000008
3002484,2000001
3002485,2000001
3002486,2000001
3002487,2000009
3002488,2000001
3002489,2000006
3002490,2000001
3002491,2000001
3002492,2000016
3002493,2000001
3002494,2000001
3002495,2000001
3002496,2000003
3002497,2000001
3002498,2000001
3002499,2000001
3002500,2000001
3002501,2000003
3002502,2000001
3002503,2000001
3002504,2000003
3002505,2000003
3002506,2000001
3002507,2000003
3002508,2000001
3002509,2000003
3002510,2000003
3002511,2000001
3002512,2000001
3002513,2000008
3002514,2000003
3002515,2000008
3002516,2000001
3002517,2000001
3002518,2000001
3002519,2000001
3002520,2000009
3002521,2000008
3002522,2000001
3002523,2000002
3002524,2000001
3002525,2000003
3002526,2000003
3002527,2000001
3002528,2000012
3002529,2000001
3002530,2000009
3002531,2000008
3002532,2000003
3002533,2000001
3002534,2000001
3002535,2000001
3002536,2000005
3002537,2000005
3002538,2000001
3002539,2000001
3002540,2000001
3002541,2000001
3002542,2000001
3002543,2000001
3002544,2000001
3002545,2000001
3002546,2000001
3002547,2000003
3002548,2000001
3002549,2000005
3002550,2000008
3002551,2000003
3002552,2000003
3002553,2000001
3002554,2000001
3002555,2000001
3002556,2000001
3002557,2000001
3002558,2000002
3002559,2000001
3002560,2000001
3002561,2000005
3002562,2000005
3002563,2000009
3002564,2000003
3002565,2000008
3002566,2000005
3002567,2000001
3002568,2000001
3002569,2000001
3002570,2000001
3002571,2000001
3002572,2000001
3002573,2000006
3002574,2000001
3002575,2000003
3002576,2000010
3002577,2000010
3002578,2000003
3002579,2000003
3002580,2000001
3002581,2000002
3002582,2000009
3002583,2000001
3002584,2000001
3002585,2000001
3002586,2000001
3002587,2000001
3002588,2000001
3002589,2000009
3002590,2000001
3002591,2000016
3002592,2000008
3002593,2000003
3002594,2000001
3002595,2000001
3002596,2000001
3002597,2000001
3002598,2000003
3002599,2000003
3002600,2000001
3002601,2000001
3002602,2000009
3002603,2000003
3002604,2000003
3002605,2000001
3002606,2000009
3002607,2000001
3002608,2000001
3002609,2000008
3002610,2000001
3002611,2000001
3002612,2000001
3002613,2000003
3002614,2000001
3002615,2000001
3002616,2000001
3002617,2000001
3002618,2000003
3002619,2000001
3002620,2000003
3002621,2000001
3002622,2000003
3002623,2000008
3002624,2000001
3002625,2000001
3002626,2000001
3002627,2000003
3002628,2000001
3002629,2000005
3002630,2000001
3002631,2000001
3002632,2000001
3002633,2000004
3002634,2000001
3002635,2000001
3002636,2000001
3002637,2000009
3002638,2000003
3002639,2000001
3002640,2000009
3002641,2000013
3002642,2000001
3002643,2000001
3002644,2000008
3002645,2000001
3002646,2000001
3002647,2000001
3002648,2000001
3002649,2000005
3002650,2000001
3002651,2000001
3002652,2000003
3002653,2000001
3002654,2000003
3002655,2000003
3002656,2000001
3002657,2000003
3002658,2000003
3002659,2000001
3002660,2000001
3002661,2000014
3002662,2000014
3002663,2000004
3002664,2000001
3002665,2000003
3002666,2000001
3002667,2000001
3002668,2000001
3002669,2000003
3002670,2000003
3002671,2000001
3002672,2000003
3002673,2000003
3002674,2000013
3002675,2000001
3002676,2000001
3002677,2000009
3002678,2000001
3002679,2000001
3002680,2000004
3002681,2000001
3002682,2000008
3002683,2000001
3002684,2000014
3002685,2000008
3002686,2000003
3002687,2000003
3002688,2000009
3002689,2000003
3002690,2000005
3002691,2000001
3002692,2000008
3002693,2000010
3002694,2000001
3002695,2000003
3002696,2000001
3002697,2000001
3002698,2000003
3002699,2000001
3002700,2000001
3002701,2000003
3002702,2000009
3002703,2000001
3002704,2000009
3002705,2000001
3002706,2000010
3002707,2000015
3002708,2000001
3002709,2000003
3002710,2000001
3002711,2000001
3002712,2000001
3002713,2000003
3002714,2000003
3002715,2000003
3002716,2000003
3002717,2000002
3002718,2000005
3002719,2000001
3002720,2000001
3002721,2000005
3002722,2000003
3002723,2000003
3002724,2000001
3002725,2000001
3002726,2000005
3002727,2000001
3002728,2000001
3002729,2000003
3002730,2000001
3002731,2000008
3002732,2000003
3002733,2000003
3002734,2000001
3002735,2000001
3002736,2000001
3002737,2000003
3002738,2000003
3002739,2000001
3002740,2000001
3002741,2000016
3002742,2000001
3002743,2000001
3002744,2000001
3002745,2000001
3002746,2000001
3002747,2000009
3002748,2000001
3002749,2000001
3002750,2000012
3002751,2000001
3002752,2000005
3002753,2000003
3002754,2000001
3002755,2000001
3002756,2000001
3002757,2000001
3002758,2000001
3002759,2000001
3002760,2000008
3002761,2000003
3002762,2000003
3002763,2000001
3002764,2000005
3002765,2000002
3002766,2000001
3002767,2000001
3002768,2000016
3002769,2000005
3002770,2000001
3002771,2000001
3002772,2000001
3002773,2000003
3002774,2000001
3002775,2000001
3002776,2000001
3002777,2000013
3002778,2000001
3002779,2000001
3002780,2000001
3002781,2000001
3002782,2000001
3002783,2000001
3002784,2000009
3002785,2000001
3002786,2000001
3002787,2000009
3002788,2000001
3002789,2000001
3002790,2000005
3002791,2000001
3002792,2000001
3002793,2000001
3002794,2000001
3002795,2000001
3002796,2000001
3002797,2000003
3002798,2000001
3002799,2000003
3002800,2000001
3002801,2000001
3002802,2000001
3002803,2000001
3002804,2000001
3002805,2000001
3002806,2000006
3002807,2000003
3002808,2000012
3002809,2000005
3002810,2000001
3002811,2000003
